Index       TIME             V(CLK0)           V(CSB0)           V(WEB0)         V(DOUT0_0)        V(DOUT0_1)        V(DOUT0_2)        V(DOUT0_3)    
1875     5.88778994e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.23265248e+00    1.65930119e+00    1.65930119e+00    1.65930119e+00
1876     5.88875811e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.25447243e+00    1.66223673e+00    1.66223673e+00    1.66223673e+00
1877     5.88972629e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.27681132e+00    1.66524006e+00    1.66524006e+00    1.66524006e+00
1878     5.89166265e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.32097209e+00    1.67102632e+00    1.67102632e+00    1.67102632e+00
1879     5.89359901e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.35458583e+00    1.67449267e+00    1.67449267e+00    1.67449267e+00
1880     5.89747172e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.33482954e+00    1.66204186e+00    1.66204186e+00    1.66204186e+00
1881     5.90134443e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.21383729e+00    1.62229705e+00    1.62229705e+00    1.62229705e+00
1882     5.90521715e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.07213036e+00    1.56467218e+00    1.56467218e+00    1.56467218e+00
1883     5.91296257e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.68111271e-01    1.42954032e+00    1.42954032e+00    1.42954032e+00
1884     5.92070800e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    7.98941670e-01    1.36434339e+00    1.36434339e+00    1.36434339e+00
1885     5.92845343e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.34194732e+00    1.65983076e+00    1.65983076e+00    1.65983076e+00
1886     5.93542431e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.75742329e+00    1.77579294e+00    1.77579294e+00    1.77579294e+00
1887     5.94169811e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.78535022e+00    1.78245411e+00    1.78245411e+00    1.78245411e+00
1888     5.94797190e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.79495361e+00    1.79880691e+00    1.79880691e+00    1.79880691e+00
1889     5.95361832e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.80281919e+00    1.80016043e+00    1.80016043e+00    1.80016043e+00
1890     5.95926474e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.79766885e+00    1.79983089e+00    1.79983089e+00    1.79983089e+00
1891     5.96491115e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.80191525e+00    1.80015007e+00    1.80015007e+00    1.80015007e+00
1892     5.97620398e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.79820995e+00    1.79981771e+00    1.79981771e+00    1.79981771e+00
1893     5.98749682e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.80162650e+00    1.80016733e+00    1.80016733e+00    1.80016733e+00
1894     6.01008248e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.79843167e+00    1.79982525e+00    1.79982525e+00    1.79982525e+00
1895     6.05525381e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.80153282e+00    1.80017288e+00    1.80017288e+00    1.80017288e+00
1896     6.10000000e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    1.79849831e+00    1.79982777e+00    1.79982777e+00    1.79982777e+00
1897     6.10050000e-08    1.80000000e-01    0.00000000e+00    1.80000000e+00    1.79942700e+00    1.79995379e+00    1.79995379e+00    1.79995379e+00
1898     6.10100000e-08    3.60000000e-01    0.00000000e+00    1.80000000e+00    1.79978170e+00    1.79999416e+00    1.79999416e+00    1.79999416e+00
1899     6.10200000e-08    7.20000000e-01    0.00000000e+00    1.80000000e+00    1.80006085e+00    1.80001692e+00    1.80001692e+00    1.80001692e+00
1900     6.10400000e-08    1.44000000e+00    0.00000000e+00    1.80000000e+00    1.79995948e+00    1.79998956e+00    1.79998956e+00    1.79998956e+00
1901     6.10500000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000855e+00    1.80000119e+00    1.80000119e+00    1.80000119e+00
1902     6.10520000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000371e+00    1.80000031e+00    1.80000031e+00    1.80000031e+00
1903     6.10540000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000141e+00    1.79999994e+00    1.79999994e+00    1.79999994e+00
1904     6.10580000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999948e+00    1.79999969e+00    1.79999969e+00    1.79999969e+00
1905     6.10660000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999960e+00    1.79999976e+00    1.79999976e+00    1.79999976e+00
1906     6.10740000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999978e+00    1.79999987e+00    1.79999987e+00    1.79999987e+00
1907     6.10900000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999993e+00    1.79999995e+00    1.79999995e+00    1.79999995e+00
1908     6.11060000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999996e+00    1.79999997e+00    1.79999997e+00    1.79999997e+00
1909     6.11220000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999998e+00    1.79999998e+00    1.79999998e+00    1.79999998e+00
1910     6.11380000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999998e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1911     6.11540000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1912     6.11684000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1913     6.11828000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1914     6.11972000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1915     6.12116000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1916     6.12404000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1917     6.12692000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1918     6.13268000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1919     6.14420000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1920     6.15572000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1921     6.16724000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00
1922     6.17641690e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1923     6.18559380e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00
1924     6.19342307e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1925     6.20125235e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00
1926     6.20908163e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1927     6.21691090e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00
1928     6.23256945e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1929     6.24822801e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00
1930     6.26388656e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00    1.79999999e+00
1931     6.27954511e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00
1932     6.29363781e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999999e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00
1933     6.29541775e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00    1.80000000e+00
1934     6.29897762e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999983e+00    1.79999983e+00    1.79999983e+00    1.79999983e+00
1935     6.30253750e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999871e+00    1.79999871e+00    1.79999871e+00    1.79999871e+00
1936     6.30574138e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80002267e+00    1.80002266e+00    1.80002266e+00    1.80002266e+00
1937     6.30862488e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79991326e+00    1.79991328e+00    1.79991328e+00    1.79991328e+00
1938     6.31122003e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79963403e+00    1.79963409e+00    1.79963409e+00    1.79963409e+00
1939     6.31381518e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79973301e+00    1.79973315e+00    1.79973315e+00    1.79973315e+00
1940     6.31641033e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79984897e+00    1.79984883e+00    1.79984883e+00    1.79984883e+00
1941     6.31900548e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79976894e+00    1.79976638e+00    1.79976638e+00    1.79976638e+00
1942     6.32134111e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79965214e+00    1.79965110e+00    1.79965110e+00    1.79965110e+00
1943     6.32367675e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79927638e+00    1.79927914e+00    1.79927914e+00    1.79927914e+00
1944     6.32601238e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79879047e+00    1.79878622e+00    1.79878622e+00    1.79878622e+00
1945     6.32834802e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79882718e+00    1.79883259e+00    1.79883259e+00    1.79883259e+00
1946     6.33068365e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79923718e+00    1.79923733e+00    1.79923733e+00    1.79923733e+00
1947     6.33301928e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79952738e+00    1.79952995e+00    1.79952995e+00    1.79952995e+00
1948     6.33535492e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79983389e+00    1.79983423e+00    1.79983423e+00    1.79983423e+00
1949     6.33769055e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79998777e+00    1.79998874e+00    1.79998874e+00    1.79998874e+00
1950     6.34002619e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80007821e+00    1.80007829e+00    1.80007829e+00    1.80007829e+00
1951     6.34236182e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80008583e+00    1.80008524e+00    1.80008524e+00    1.80008524e+00
1952     6.34469745e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80009065e+00    1.80008839e+00    1.80008839e+00    1.80008839e+00
1953     6.34703309e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80008078e+00    1.80007396e+00    1.80007396e+00    1.80007396e+00
1954     6.34936872e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80006986e+00    1.80004947e+00    1.80004947e+00    1.80004947e+00
1955     6.35170436e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80005976e+00    1.79999974e+00    1.79999974e+00    1.79999974e+00
1956     6.35403999e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80005071e+00    1.79989840e+00    1.79989840e+00    1.79989840e+00
1957     6.35637562e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79999328e+00    1.79967046e+00    1.79967046e+00    1.79967046e+00
1958     6.35871126e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79994407e+00    1.79954027e+00    1.79954027e+00    1.79954027e+00
1959     6.36104689e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79990934e+00    1.80020798e+00    1.80020798e+00    1.80020798e+00
1960     6.36338253e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79984662e+00    1.80269839e+00    1.80269839e+00    1.80269839e+00
1961     6.36571816e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79975428e+00    1.80616016e+00    1.80616016e+00    1.80616016e+00
1962     6.36805380e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79970233e+00    1.80941046e+00    1.80941046e+00    1.80941046e+00
1963     6.37272506e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.79995945e+00    1.81521187e+00    1.81521187e+00    1.81521187e+00
1964     6.38206760e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80462706e+00    1.79815565e+00    1.79815565e+00    1.79815565e+00
1965     6.38304550e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80539136e+00    1.77584350e+00    1.77584350e+00    1.77584350e+00
1966     6.38500130e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80682118e+00    1.63952517e+00    1.63952517e+00    1.63952517e+00
1967     6.38695710e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80832193e+00    1.00192754e+00    1.00192754e+00    1.00192754e+00
1968     6.38891290e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.81035608e+00    1.83317663e-01    1.83317663e-01    1.83317663e-01
1969     6.39086870e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.81285887e+00    1.47212887e-02    1.47212887e-02    1.47212887e-02
1970     6.39259799e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.81590263e+00    2.11084409e-02    2.11084409e-02    2.11084409e-02
1971     6.39432728e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.82019763e+00    4.47767049e-03    4.47767049e-03    4.47767049e-03
1972     6.39605657e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.82626525e+00    7.37657956e-03    7.37657956e-03    7.37657956e-03
1973     6.39653769e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.82807335e+00    5.15495485e-03    5.15495485e-03    5.15495485e-03
1974     6.39749993e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.83067694e+00    3.31797806e-03    3.31797806e-03    3.31797806e-03
1975     6.39846217e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.82766951e+00    2.91477809e-03    2.91477808e-03    2.91477808e-03
1976     6.39942441e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.80946732e+00    2.07431435e-03    2.07431435e-03    2.07431435e-03
1977     6.40134890e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.66999875e+00    1.35496085e-03    1.35496085e-03    1.35496085e-03
1978     6.40327338e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.38170863e-01    7.68326581e-04    7.68326581e-04    7.68326581e-04
1979     6.40519787e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.10703315e-02    5.26026233e-04    5.26026233e-04    5.26026233e-04
1980     6.40712235e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    3.63590843e-03    3.03079218e-04    3.03079218e-04    3.03079218e-04
1981     6.40904683e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.32824790e-02    2.22249181e-04    2.22249181e-04    2.22249181e-04
1982     6.41097132e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00   -2.40441379e-04    1.27352276e-04    1.27352276e-04    1.27352276e-04
1983     6.41270335e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    5.16971072e-03    1.06750649e-04    1.06750649e-04    1.06750649e-04
1984     6.41443539e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.53433703e-05    7.06094116e-05    7.06094115e-05    7.06094115e-05
1985     6.41616742e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    2.55759875e-03    6.66280176e-05    6.66280176e-05    6.66280176e-05
1986     6.41789946e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    2.69748526e-04    5.13848450e-05    5.13848450e-05    5.13848450e-05
1987     6.41819907e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.72196835e-04    5.31726248e-05    5.31726248e-05    5.31726248e-05
1988     6.41849867e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    1.01651883e-03    5.37836126e-05    5.37836126e-05    5.37836126e-05
1989     6.41909789e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    9.65423102e-04    5.30155708e-05    5.30155707e-05    5.30155707e-05
1990     6.42029631e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.65753729e-04    5.31351962e-05    5.31351963e-05    5.31351963e-05
1991     6.42149474e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.94141386e-04    5.46658422e-05    5.46658421e-05    5.46658421e-05
1992     6.42389159e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.92639473e-04    6.09854426e-05    6.09854426e-05    6.09854426e-05
1993     6.42604876e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.40807171e-04    6.90883235e-05    6.90883234e-05    6.90883234e-05
1994     6.42820592e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.08888896e-04    7.85057900e-05    7.85057900e-05    7.85057900e-05
1995     6.42997772e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    5.95314323e-04    8.67702386e-05    8.67702386e-05    8.67702386e-05
1996     6.43174953e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    5.90050136e-04    9.52946490e-05    9.52946490e-05    9.52946490e-05
1997     6.43352133e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    5.86128298e-04    1.03890929e-04    1.03890929e-04    1.03890929e-04
1998     6.43503516e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    5.88706093e-04    1.11216861e-04    1.11216861e-04    1.11216861e-04
1999     6.43639761e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    5.91270527e-04    1.17739586e-04    1.17739586e-04    1.17739586e-04
2000     6.43776006e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    5.96361890e-04    1.24172725e-04    1.24172725e-04    1.24172725e-04
2001     6.43912250e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.02035919e-04    1.30488631e-04    1.30488631e-04    1.30488631e-04
2002     6.44048495e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.08821788e-04    1.36674140e-04    1.36674140e-04    1.36674140e-04
2003     6.44184740e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.16266039e-04    1.42714199e-04    1.42714199e-04    1.42714199e-04
2004     6.44320985e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.24101755e-04    1.48601964e-04    1.48601964e-04    1.48601964e-04
2005     6.44442225e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.31578547e-04    1.53706574e-04    1.53706574e-04    1.53706574e-04
2006     6.44684704e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.46711833e-04    1.63533835e-04    1.63533835e-04    1.63533835e-04
2007     6.44927184e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.62483695e-04    1.72833730e-04    1.72833729e-04    1.72833729e-04
2008     6.45145416e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.76407680e-04    1.80751781e-04    1.80751781e-04    1.80751781e-04
2009     6.45183761e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.78932708e-04    1.82088842e-04    1.82088842e-04    1.82088842e-04
2010     6.45222105e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.81380244e-04    1.83422104e-04    1.83422104e-04    1.83422104e-04
2011     6.45260450e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.83825625e-04    1.84746150e-04    1.84746150e-04    1.84746150e-04
2012     6.45337139e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.88691629e-04    1.87354471e-04    1.87354471e-04    1.87354471e-04
2013     6.45490518e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    6.98304064e-04    1.92420938e-04    1.92420938e-04    1.92420938e-04
2014     6.45537137e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.01172529e-04    1.93906836e-04    1.93906836e-04    1.93906836e-04
2015     6.45630376e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.06893216e-04    1.96855017e-04    1.96855017e-04    1.96855017e-04
2016     6.45723615e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.12542013e-04    1.99735803e-04    1.99735803e-04    1.99735803e-04
2017     6.45816854e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.18103077e-04    2.02540458e-04    2.02540458e-04    2.02540458e-04
2018     6.45844540e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.19731008e-04    2.03355199e-04    2.03355199e-04    2.03355199e-04
2019     6.45872225e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.21357721e-04    2.04168330e-04    2.04168330e-04    2.04168330e-04
2020     6.45927597e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.24588967e-04    2.05777452e-04    2.05777452e-04    2.05777452e-04
2021     6.46038340e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.30958721e-04    2.08926728e-04    2.08926728e-04    2.08926728e-04
2022     6.46259827e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.43301911e-04    2.14947015e-04    2.14947015e-04    2.14947015e-04
2023     6.46481314e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.55034312e-04    2.20548546e-04    2.20548546e-04    2.20548546e-04
2024     6.46702801e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.66255688e-04    2.25842942e-04    2.25842942e-04    2.25842942e-04
2025     6.46733593e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.67758987e-04    2.26543262e-04    2.26543262e-04    2.26543262e-04
2026     6.46764384e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.69260777e-04    2.27243530e-04    2.27243530e-04    2.27243530e-04
2027     6.46825967e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.72246818e-04    2.28638268e-04    2.28638268e-04    2.28638268e-04
2028     6.46949134e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.78057764e-04    2.31323423e-04    2.31323423e-04    2.31323423e-04
2029     6.47072300e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.83597797e-04    2.33819896e-04    2.33819896e-04    2.33819896e-04
2030     6.47318633e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.94300810e-04    2.38622662e-04    2.38622662e-04    2.38622662e-04
2031     6.47384423e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    7.97363568e-04    2.40135958e-04    2.40135958e-04    2.40135958e-04
2032     6.47516005e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.03272664e-04    2.43007586e-04    2.43007586e-04    2.43007586e-04
2033     6.47647586e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.09120514e-04    2.45927958e-04    2.45927958e-04    2.45927958e-04
2034     6.47779168e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.14072612e-04    2.48147257e-04    2.48147256e-04    2.48147256e-04
2035     6.47910749e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.19007539e-04    2.50440609e-04    2.50440609e-04    2.50440609e-04
2036     6.48042330e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.23041478e-04    2.51969895e-04    2.51969895e-04    2.51969895e-04
2037     6.48173912e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.28604381e-04    2.54944721e-04    2.54944721e-04    2.54944721e-04
2038     6.48305493e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.32049880e-04    2.56063554e-04    2.56063554e-04    2.56063554e-04
2039     6.48437075e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.36438885e-04    2.58143571e-04    2.58143571e-04    2.58143571e-04
2040     6.48568656e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.40352253e-04    2.59766692e-04    2.59766692e-04    2.59766692e-04
2041     6.48700237e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.44237029e-04    2.61486092e-04    2.61486092e-04    2.61486092e-04
2042     6.48831819e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.48060837e-04    2.63161928e-04    2.63161928e-04    2.63161928e-04
2043     6.48963400e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.52337585e-04    2.65365613e-04    2.65365613e-04    2.65365613e-04
2044     6.49094982e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.54980670e-04    2.66018072e-04    2.66018072e-04    2.66018072e-04
2045     6.49226563e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.51801771e-04    2.61106446e-04    2.61106446e-04    2.61106446e-04
2046     6.49358144e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.66584570e-04    2.73827262e-04    2.73827262e-04    2.73827262e-04
2047     6.49489726e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    9.01057454e-04    3.04515318e-04    3.04515318e-04    3.04515318e-04
2048     6.49621307e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.78974855e-04    2.82646763e-04    2.82646763e-04    2.82646763e-04
2049     6.49884470e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.63554100e-04    2.68347658e-04    2.68347661e-04    2.68347661e-04
2050     6.50121316e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.70265037e-04    2.72896117e-04    2.72896115e-04    2.72896115e-04
2051     6.50358163e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.75735374e-04    2.75455757e-04    2.75455760e-04    2.75455760e-04
2052     6.50500000e-08    1.80000000e+00    0.00000000e+00    1.80000000e+00    8.78692453e-04    2.76561085e-04    2.76561083e-04    2.76561083e-04
2053     6.50547369e-08    1.62947051e+00    0.00000000e+00    1.80000000e+00    8.80013371e-04    2.77411825e-04    2.77411824e-04    2.77411824e-04
2054     6.50594739e-08    1.45894102e+00    0.00000000e+00    1.80000000e+00    8.80932896e-04    2.77821985e-04    2.77821985e-04    2.77821985e-04
2055     6.50689477e-08    1.11788203e+00    0.00000000e+00    1.80000000e+00    8.82746619e-04    2.78618607e-04    2.78618607e-04    2.78618607e-04
2056     6.50878954e-08    4.35764068e-01    0.00000000e+00    1.80000000e+00    8.86364246e-04    2.80282668e-04    2.80282668e-04    2.80282668e-04
2057     6.51000000e-08   -1.35003120e-13    0.00000000e+00    1.80000000e+00    8.88525328e-04    2.81262848e-04    2.81262848e-04    2.81262848e-04
2058     6.51018948e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.88848529e-04    2.81406185e-04    2.81406185e-04    2.81406185e-04
2059     6.51037895e-08    0.00000000e+00    0.00000000e+00    1.80000000e+00    8.89174626e-04    2.81553608e-04    2.81553608e-04    2.81553608e-04
